COUNTRY,Country,VARIABLE,Variable,MEASURE,Measure,YEAR,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,8770105.027,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,9588976.206,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,10683530.12,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,11111985.25,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,9861330.945,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,10974728.46,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,10252481.56,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,10706482.17,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,10085012.44,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,10050490.57,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,11236616.13,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,11586346.99,,
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2020,2020,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2021,2021,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2002,2002,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2003,2003,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2004,2004,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2005,2005,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2006,2006,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2007,2007,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2008,2008,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2009,2009,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2010,2010,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2011,2011,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2012,2012,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2013,2013,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2014,2014,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2015,2015,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2016,2016,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2017,2017,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2018,2018,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2019,2019,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2020,2020,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR,Euro,2021,2021,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RL,Rail infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,0,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,13278943.04,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,12692561.66,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,12177134.4,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,11494116.49,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,11218304.97,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,11319174.3,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,10596107.2,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,11153625.38,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,10704162.61,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,10589883.14,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,11236616.13,,
ARM,Armenia,I-MTN-RD,Road infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,11582223.28,,
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR_CONST,Constant Euro,2021,2021,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2000,2000,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2001,2001,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2002,2002,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2003,2003,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2004,2004,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2005,2005,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2006,2006,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2007,2007,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2008,2008,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2009,2009,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2010,2010,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2011,2011,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2012,2012,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2013,2013,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2014,2014,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2015,2015,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2016,2016,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2017,2017,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2018,2018,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2019,2019,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2020,2020,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
ARM,Armenia,I-MTN-SEA,Maritime port infrastructure maintenance,EUR_CONST,Constant Euro,2021,2021,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2000,2000,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2001,2001,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2002,2002,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2003,2003,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2004,2004,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2005,2005,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2006,2006,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2007,2007,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2008,2008,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2009,2009,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2010,2010,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2011,2011,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2012,2012,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2013,2013,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2014,2014,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2015,2015,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2016,2016,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2017,2017,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2018,2018,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2019,2019,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2020,2020,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,NAT,National currency,2021,2021,AUD,Australian Dollar,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2000,2000,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
AUS,Australia,I-MTN-IWW,Inland waterway infrastucture maintenance,EUR,Euro,2001,2001,EUR,Euro,0,Units,,,,M,Missing value; data cannot exist
